round,loss,accuracy,asr,evasion_rate,timestamp
1,9.309671,20.8500,81.7989,25.0000,2026-06-07 13:42:37
2,2.056447,41.2400,0.0446,0.0000,2026-06-07 13:42:46
3,0.955629,79.6000,2.0062,0.0000,2026-06-07 13:42:55
4,0.882310,79.7900,0.2675,0.0000,2026-06-07 13:43:05
5,0.620005,82.5700,0.6576,0.0000,2026-06-07 13:43:15
6,0.809329,69.3300,31.4646,25.0000,2026-06-07 13:43:25
7,0.505546,82.6700,0.6465,0.0000,2026-06-07 13:43:36
8,0.370550,89.2900,1.1034,0.0000,2026-06-07 13:43:46
9,0.387181,87.9900,0.8694,0.0000,2026-06-07 13:43:55
10,0.317081,88.6600,10.1315,33.3333,2026-06-07 13:44:05
11,0.260208,91.7400,0.3455,0.0000,2026-06-07 13:44:15
12,0.153319,95.6200,2.8422,33.3333,2026-06-07 13:44:25
13,0.125005,95.9200,2.9871,50.0000,2026-06-07 13:44:35
14,0.196402,94.1000,1.9728,0.0000,2026-06-07 13:44:44
15,0.189471,94.4300,0.8248,0.0000,2026-06-07 13:44:55
16,0.191625,94.4000,1.0923,0.0000,2026-06-07 13:45:05
17,0.249144,93.4200,32.6906,50.0000,2026-06-07 13:45:17
18,0.192467,93.7600,4.1574,0.0000,2026-06-07 13:45:27
19,0.245907,92.0700,7.5903,0.0000,2026-06-07 13:45:37
20,0.197218,94.1600,4.4137,,2026-06-07 13:45:46
21,0.130164,96.1500,36.3798,33.3333,2026-06-07 13:45:56
22,0.101557,96.6100,64.6344,25.0000,2026-06-07 13:46:06
23,0.110172,96.8000,91.7187,33.3333,2026-06-07 13:46:18
24,0.181642,94.1500,61.2572,0.0000,2026-06-07 13:46:28
25,0.156462,94.9900,62.5613,0.0000,2026-06-07 13:46:38
26,0.102753,96.9600,54.6812,0.0000,2026-06-07 13:46:48
27,0.135383,95.9800,34.8306,0.0000,2026-06-07 13:46:59
28,0.110291,96.6600,96.6674,25.0000,2026-06-07 13:47:09
29,0.102659,96.8900,82.9469,0.0000,2026-06-07 13:47:18
30,0.135888,96.0200,80.7512,0.0000,2026-06-07 13:47:29
