round,loss,accuracy,asr,evasion_rate,timestamp
1,4.536544,10.2800,100.0000,75.0000,2026-06-07 17:06:05
2,0.752644,73.3100,0.0446,0.0000,2026-06-07 17:06:14
3,0.333907,90.2300,2.0731,50.0000,2026-06-07 17:06:22
4,0.222636,93.2300,0.4570,100.0000,2026-06-07 17:06:31
5,0.159160,95.4000,0.9920,100.0000,2026-06-07 17:06:40
6,0.232793,94.1100,3.9010,100.0000,2026-06-07 17:06:50
7,0.154869,95.0200,0.3344,100.0000,2026-06-07 17:06:59
8,0.096496,97.0700,0.4124,100.0000,2026-06-07 17:07:09
9,0.103098,96.9000,0.4681,100.0000,2026-06-07 17:07:17
10,0.100944,96.7100,0.4012,100.0000,2026-06-07 17:07:26
11,0.084486,97.3800,0.4793,100.0000,2026-06-07 17:07:35
12,0.099242,96.8600,0.7133,100.0000,2026-06-07 17:07:44
13,0.076724,97.6200,0.6465,100.0000,2026-06-07 17:07:53
14,0.067842,97.9300,0.4458,100.0000,2026-06-07 17:08:02
15,0.072501,97.7600,0.5461,100.0000,2026-06-07 17:08:12
16,0.059753,98.0700,0.4904,100.0000,2026-06-07 17:08:22
17,0.056953,98.1400,1.1146,100.0000,2026-06-07 17:08:32
18,0.059092,98.1600,0.3790,100.0000,2026-06-07 17:08:42
19,0.062281,98.0300,0.8471,100.0000,2026-06-07 17:08:51
20,0.057414,98.1000,0.6910,,2026-06-07 17:09:00
21,0.055420,98.1900,1.0923,100.0000,2026-06-07 17:09:09
22,0.049195,98.5500,1.6273,100.0000,2026-06-07 17:09:18
23,0.045218,98.5700,2.6081,100.0000,2026-06-07 17:09:29
24,0.055192,98.2600,1.9171,100.0000,2026-06-07 17:09:39
25,0.044571,98.5400,3.6893,100.0000,2026-06-07 17:09:47
26,0.046417,98.5500,2.5858,100.0000,2026-06-07 17:09:56
27,0.041494,98.6800,4.9041,100.0000,2026-06-07 17:10:06
28,0.054659,98.2000,9.1730,100.0000,2026-06-07 17:10:14
29,0.041623,98.7200,14.2666,100.0000,2026-06-07 17:10:22
30,0.037821,98.7400,23.6737,100.0000,2026-06-07 17:10:31
