round,loss,accuracy,asr,evasion_rate,timestamp
1,4.251838,10.3600,99.9331,100.0000,2026-06-07 16:56:48
2,1.773089,41.3100,0.0000,50.0000,2026-06-07 16:56:57
3,1.310513,55.0900,0.8136,100.0000,2026-06-07 16:57:05
4,0.906216,68.4800,1.3932,100.0000,2026-06-07 16:57:14
5,0.939024,62.2800,2.1846,100.0000,2026-06-07 16:57:22
6,0.579725,78.3200,34.5074,100.0000,2026-06-07 16:57:31
7,0.517443,83.1800,15.3477,100.0000,2026-06-07 16:57:43
8,0.268872,92.0300,4.2577,100.0000,2026-06-07 16:57:52
9,0.255055,92.0400,21.6451,100.0000,2026-06-07 16:58:04
10,0.195728,94.4400,40.3923,100.0000,2026-06-07 16:58:16
11,0.184893,94.3100,21.2550,100.0000,2026-06-07 16:58:23
12,0.168870,94.5900,47.6037,100.0000,2026-06-07 16:58:31
13,0.204743,93.6200,34.5631,100.0000,2026-06-07 16:58:41
14,0.132854,96.0200,33.1253,100.0000,2026-06-07 16:58:50
15,0.149113,95.6100,54.8596,100.0000,2026-06-07 16:59:01
16,0.112897,96.4800,27.7976,100.0000,2026-06-07 16:59:12
17,0.123482,96.2600,51.3709,100.0000,2026-06-07 16:59:22
18,0.119322,96.4600,54.3134,100.0000,2026-06-07 16:59:31
19,0.110262,96.4300,34.8975,100.0000,2026-06-07 16:59:39
20,0.098541,96.9500,38.5867,,2026-06-07 16:59:50
21,0.111226,96.7000,68.5577,100.0000,2026-06-07 17:00:00
22,0.181408,94.2200,76.2483,100.0000,2026-06-07 17:00:08
23,0.108338,96.4300,84.2064,100.0000,2026-06-07 17:00:16
24,0.081023,97.3100,81.8212,100.0000,2026-06-07 17:00:24
25,0.079459,97.3700,77.7976,100.0000,2026-06-07 17:00:31
26,0.089632,97.3100,84.3625,100.0000,2026-06-07 17:00:40
27,0.072394,97.6600,77.6527,100.0000,2026-06-07 17:00:49
28,0.071312,97.7900,80.4503,100.0000,2026-06-07 17:00:57
29,0.095152,97.0300,85.3990,100.0000,2026-06-07 17:01:04
30,0.070711,97.7400,87.0709,100.0000,2026-06-07 17:01:12
